Topic,Subcategory,Date,Inquiries
Shopping,Local Products,12/3/2024,295
Shopping,Local Products,13/3/2024,1957
Shopping,Local Products,14/3/2024,2635
Shopping,Local Products,15/3/2024,5980
Shopping,Local Products,16/3/2024,14259
Shopping,Local Products,17/3/2024,8856
Shopping,Local Products,18/3/2024,3978
Shopping,Local Products,19/3/2024,6107
Shopping,Local Products,20/3/2024,1377
Shopping,Local Products,21/3/2024,3007
Shopping,Local Products,22/3/2024,669
Shopping,Local Products,23/3/2024,1183
Shopping,Local Products,24/3/2024,12965
Shopping,Local Products,25/3/2024,7530
Shopping,Local Products,26/3/2024,9156
Shopping,Local Products,27/3/2024,6284
Shopping,Local Products,28/3/2024,7965
Shopping,Local Products,29/3/2024,9169
Shopping,Local Products,30/3/2024,7290
Shopping,Luxury Goods,1/1/2024,8479
Shopping,Luxury Goods,2/1/2024,3911
Shopping,Luxury Goods,3/1/2024,8845
Shopping,Luxury Goods,4/1/2024,1965
Shopping,Luxury Goods,5/1/2024,6072
Shopping,Luxury Goods,6/1/2024,11664
Shopping,Luxury Goods,7/1/2024,5904
Shopping,Luxury Goods,8/1/2024,2355
Shopping,Luxury Goods,9/1/2024,3345
Shopping,Luxury Goods,10/1/2024,2675
Shopping,Luxury Goods,11/1/2024,4642
Shopping,Luxury Goods,12/1/2024,9257
Shopping,Luxury Goods,13/1/2024,2887
Shopping,Luxury Goods,14/1/2024,10382
Shopping,Luxury Goods,15/1/2024,1257
Shopping,Luxury Goods,16/1/2024,8220
Shopping,Luxury Goods,17/1/2024,7260
Shopping,Luxury Goods,18/1/2024,5958
Shopping,Luxury Goods,19/1/2024,3507
Shopping,Luxury Goods,20/1/2024,130
Shopping,Luxury Goods,21/1/2024,6398
Shopping,Luxury Goods,22/1/2024,3680
Shopping,Luxury Goods,23/1/2024,6154
Shopping,Luxury Goods,24/1/2024,9924
Shopping,Luxury Goods,25/1/2024,1394
Shopping,Luxury Goods,26/1/2024,1417
Shopping,Luxury Goods,27/1/2024,10403
Shopping,Luxury Goods,28/1/2024,9983
Shopping,Luxury Goods,29/1/2024,7442
Shopping,Luxury Goods,30/1/2024,711
Shopping,Luxury Goods,31/1/2024,8249
Shopping,Luxury Goods,1/2/2024,7822
Shopping,Luxury Goods,2/2/2024,9420
Shopping,Luxury Goods,3/2/2024,4136
Shopping,Luxury Goods,4/2/2024,3681
Shopping,Luxury Goods,5/2/2024,2755
Shopping,Luxury Goods,6/2/2024,6401
Shopping,Luxury Goods,7/2/2024,8779
Shopping,Luxury Goods,8/2/2024,5863
Shopping,Luxury Goods,9/2/2024,7401
Shopping,Luxury Goods,10/2/2024,2095
Shopping,Luxury Goods,11/2/2024,10205
Shopping,Luxury Goods,12/2/2024,9792
Shopping,Luxury Goods,13/2/2024,9068
Shopping,Luxury Goods,14/2/2024,8557
Shopping,Luxury Goods,15/2/2024,5784
Shopping,Luxury Goods,16/2/2024,7760
Shopping,Luxury Goods,17/2/2024,2895
Shopping,Luxury Goods,18/2/2024,11680
Shopping,Luxury Goods,19/2/2024,5583
Shopping,Luxury Goods,20/2/2024,4533
Shopping,Luxury Goods,21/2/2024,6775
Shopping,Luxury Goods,22/2/2024,4045
Shopping,Luxury Goods,23/2/2024,4696
Shopping,Luxury Goods,24/2/2024,1482
Shopping,Luxury Goods,25/2/2024,8628
Shopping,Luxury Goods,26/2/2024,9287
Shopping,Luxury Goods,27/2/2024,4460
Shopping,Luxury Goods,28/2/2024,3342
Shopping,Luxury Goods,29/2/2024,986
Shopping,Luxury Goods,1/3/2024,6578
Shopping,Luxury Goods,2/3/2024,291
Shopping,Luxury Goods,3/3/2024,14093
Shopping,Luxury Goods,4/3/2024,3367
Shopping,Luxury Goods,5/3/2024,3363
Shopping,Luxury Goods,6/3/2024,4186
Shopping,Luxury Goods,7/3/2024,3187
Shopping,Luxury Goods,8/3/2024,8355
Shopping,Luxury Goods,9/3/2024,4856
Shopping,Luxury Goods,10/3/2024,7748
Shopping,Luxury Goods,11/3/2024,6891
Shopping,Luxury Goods,12/3/2024,8157
Shopping,Luxury Goods,13/3/2024,3334
Shopping,Luxury Goods,14/3/2024,5193
Shopping,Luxury Goods,15/3/2024,6598
Shopping,Luxury Goods,16/3/2024,12803
Shopping,Luxury Goods,17/3/2024,3397
Shopping,Luxury Goods,18/3/2024,6399
Shopping,Luxury Goods,19/3/2024,1968
Shopping,Luxury Goods,20/3/2024,7450
Shopping,Luxury Goods,21/3/2024,2830
Shopping,Luxury Goods,22/3/2024,7391
Shopping,Luxury Goods,23/3/2024,7124
Shopping,Luxury Goods,24/3/2024,11865
Shopping,Luxury Goods,25/3/2024,4764
Shopping,Luxury Goods,26/3/2024,1030
Shopping,Luxury Goods,27/3/2024,5588
Shopping,Luxury Goods,28/3/2024,4050
Shopping,Luxury Goods,29/3/2024,8476
Shopping,Luxury Goods,30/3/2024,9200
Shopping,Local Products,1/1/2024,2324
Shopping,Local Products,2/1/2024,6922
Shopping,Local Products,3/1/2024,3949
Shopping,Local Products,4/1/2024,6808
Shopping,Local Products,5/1/2024,5457
Shopping,Local Products,6/1/2024,12563
Shopping,Local Products,7/1/2024,2952
Shopping,Local Products,8/1/2024,6522
Shopping,Local Products,9/1/2024,6463
Shopping,Local Products,10/1/2024,1233
Shopping,Local Products,11/1/2024,2373
Shopping,Local Products,12/1/2024,8356
Shopping,Local Products,13/1/2024,2842
Shopping,Local Products,14/1/2024,4538
Shopping,Local Products,15/1/2024,1307
Shopping,Local Products,16/1/2024,8239
Shopping,Local Products,17/1/2024,1458
Shopping,Local Products,18/1/2024,6007
Shopping,Local Products,19/1/2024,4732
Shopping,Local Products,20/1/2024,8999
Shopping,Local Products,21/1/2024,9566
Shopping,Local Products,22/1/2024,2411
Shopping,Local Products,23/1/2024,1005
Shopping,Local Products,24/1/2024,6977
Shopping,Local Products,25/1/2024,5517
Shopping,Local Products,26/1/2024,4106
Shopping,Local Products,27/1/2024,6238
Shopping,Local Products,28/1/2024,3534
Shopping,Local Products,29/1/2024,2027
Shopping,Local Products,30/1/2024,1031
Shopping,Local Products,31/1/2024,7799
Shopping,Local Products,1/2/2024,5299
Shopping,Local Products,2/2/2024,168
Shopping,Local Products,3/2/2024,8144
Shopping,Local Products,4/2/2024,9044
Shopping,Local Products,5/2/2024,5620
Shopping,Local Products,6/2/2024,8113
Shopping,Local Products,7/2/2024,9488
Shopping,Local Products,8/2/2024,2755
Shopping,Local Products,9/2/2024,6620
Shopping,Local Products,10/2/2024,2467
Shopping,Local Products,11/2/2024,13324
Shopping,Local Products,12/2/2024,1687
Shopping,Local Products,13/2/2024,333
Shopping,Local Products,14/2/2024,7473
Shopping,Local Products,15/2/2024,4576
Shopping,Local Products,16/2/2024,7815
Shopping,Local Products,17/2/2024,12913
Shopping,Local Products,18/2/2024,11055
Shopping,Local Products,19/2/2024,3584
Shopping,Local Products,20/2/2024,1558
Shopping,Local Products,21/2/2024,7606
Shopping,Local Products,22/2/2024,8080
Shopping,Local Products,23/2/2024,7374
Shopping,Local Products,24/2/2024,6923
Shopping,Local Products,25/2/2024,1804
Shopping,Local Products,26/2/2024,7788
Shopping,Local Products,27/2/2024,2265
Shopping,Local Products,28/2/2024,7841
Shopping,Local Products,29/2/2024,3009
Shopping,Local Products,1/3/2024,4652
Shopping,Local Products,2/3/2024,11440
Shopping,Local Products,3/3/2024,512
Shopping,Local Products,4/3/2024,2210
Shopping,Local Products,5/3/2024,2663
Shopping,Local Products,6/3/2024,4272
Shopping,Local Products,7/3/2024,9089
Shopping,Local Products,8/3/2024,4291
Shopping,Local Products,9/3/2024,9193
Shopping,Local Products,10/3/2024,364
Shopping,Local Products,11/3/2024,6984
Shopping,Local Products,12/3/2024,579
Shopping,Local Products,13/3/2024,9684
Shopping,Local Products,14/3/2024,2812
Shopping,Local Products,15/3/2024,3401
Shopping,Local Products,16/3/2024,143
Shopping,Local Products,17/3/2024,11792
Shopping,Local Products,18/3/2024,7488
Shopping,Local Products,19/3/2024,4716
Shopping,Local Products,20/3/2024,5287
Shopping,Local Products,21/3/2024,8902
Shopping,Local Products,22/3/2024,3048
Shopping,Local Products,23/3/2024,9031
Shopping,Local Products,24/3/2024,11249
Shopping,Local Products,25/3/2024,1184
Shopping,Local Products,26/3/2024,9210
Shopping,Local Products,27/3/2024,7624
Shopping,Local Products,28/3/2024,5134
Shopping,Local Products,29/3/2024,637
Shopping,Local Products,30/3/2024,11750
Shopping,Local Products,1/1/2024,9915
Shopping,Local Products,2/1/2024,9944
Shopping,Local Products,3/1/2024,1959
Shopping,Local Products,4/1/2024,1555
Shopping,Local Products,5/1/2024,27
Shopping,Local Products,6/1/2024,2495
Shopping,Local Products,7/1/2024,7501
Shopping,Local Products,8/1/2024,9054
Shopping,Local Products,9/1/2024,8995
Shopping,Local Products,10/1/2024,4504
Shopping,Local Products,11/1/2024,1556
Shopping,Local Products,12/1/2024,3948
Shopping,Local Products,13/1/2024,3858
Shopping,Local Products,14/1/2024,10754
Shopping,Local Products,15/1/2024,1823
Shopping,Local Products,16/1/2024,6654
Shopping,Local Products,17/1/2024,9168
Shopping,Local Products,18/1/2024,3481
Shopping,Local Products,19/1/2024,4829
Shopping,Local Products,20/1/2024,5703
Shopping,Local Products,21/1/2024,4023
Shopping,Local Products,22/1/2024,1218
Shopping,Local Products,23/1/2024,8977
Shopping,Local Products,24/1/2024,7947
Shopping,Local Products,25/1/2024,2612
Shopping,Local Products,26/1/2024,785
Shopping,Local Products,27/1/2024,4236
Shopping,Local Products,28/1/2024,1897
Shopping,Local Products,29/1/2024,7149
Shopping,Local Products,30/1/2024,6443
Shopping,Local Products,31/1/2024,7650
Shopping,Local Products,1/2/2024,5533
Shopping,Local Products,2/2/2024,1287
Shopping,Local Products,3/2/2024,9131
Shopping,Local Products,4/2/2024,13576
Shopping,Local Products,5/2/2024,4726
Shopping,Local Products,6/2/2024,7626
Shopping,Local Products,7/2/2024,877
Shopping,Local Products,8/2/2024,5138
Shopping,Local Products,9/2/2024,5098
Shopping,Local Products,10/2/2024,11189
Shopping,Local Products,11/2/2024,13210
Shopping,Local Products,12/2/2024,1673
Shopping,Local Products,13/2/2024,8452
Shopping,Local Products,14/2/2024,2277
Shopping,Local Products,15/2/2024,1529
Shopping,Local Products,16/2/2024,949
Shopping,Local Products,17/2/2024,7247
Shopping,Local Products,18/2/2024,8018
Shopping,Local Products,19/2/2024,6014
Shopping,Local Products,20/2/2024,3266
Shopping,Local Products,21/2/2024,3239
Shopping,Local Products,22/2/2024,1280
Shopping,Local Products,23/2/2024,8963
Shopping,Local Products,24/2/2024,8906
Shopping,Local Products,25/2/2024,3190
Shopping,Local Products,26/2/2024,117
Shopping,Local Products,27/2/2024,243
Shopping,Local Products,28/2/2024,6007
Shopping,Local Products,29/2/2024,5655
Shopping,Local Products,1/3/2024,5468
Shopping,Local Products,2/3/2024,2284
Shopping,Local Products,3/3/2024,9902
Shopping,Local Products,4/3/2024,2716
Shopping,Local Products,5/3/2024,6385
Shopping,Local Products,6/3/2024,3682
Shopping,Local Products,7/3/2024,5324
Shopping,Local Products,8/3/2024,9442
Shopping,Local Products,9/3/2024,898
Shopping,Local Products,10/3/2024,544
Shopping,Local Products,11/3/2024,3270
Shopping,Local Products,12/3/2024,5985
Shopping,Local Products,13/3/2024,7988
Shopping,Local Products,14/3/2024,5501
Shopping,Local Products,15/3/2024,3614
Shopping,Local Products,16/3/2024,12681
Shopping,Local Products,17/3/2024,4516
Shopping,Local Products,18/3/2024,6694
Shopping,Local Products,19/3/2024,8807
Shopping,Local Products,20/3/2024,5747
Shopping,Local Products,21/3/2024,4817
Shopping,Local Products,22/3/2024,4689
Shopping,Local Products,23/3/2024,2263
Shopping,Local Products,24/3/2024,9736
Shopping,Local Products,25/3/2024,4509
Shopping,Local Products,26/3/2024,1199
Shopping,Local Products,27/3/2024,6287
Shopping,Local Products,28/3/2024,689
Shopping,Local Products,29/3/2024,9915
Shopping,Local Products,30/3/2024,9855
Shopping,Local Products,1/1/2024,2839
Shopping,Local Products,2/1/2024,4041
Shopping,Local Products,3/1/2024,6337
Shopping,Local Products,4/1/2024,6511
Shopping,Local Products,5/1/2024,3277
Shopping,Local Products,6/1/2024,14382
Shopping,Local Products,7/1/2024,9673
Shopping,Local Products,8/1/2024,5575
Shopping,Local Products,9/1/2024,3912
Shopping,Local Products,10/1/2024,4668
Shopping,Local Products,11/1/2024,3512
Shopping,Local Products,12/1/2024,1060
Shopping,Local Products,13/1/2024,1914
Shopping,Local Products,14/1/2024,2520
Shopping,Local Products,15/1/2024,7209
Shopping,Local Products,16/1/2024,4629
Shopping,Local Products,17/1/2024,859
Shopping,Local Products,18/1/2024,1518
Shopping,Local Products,19/1/2024,6533
Shopping,Local Products,20/1/2024,4993
Shopping,Local Products,21/1/2024,5998
Shopping,Local Products,22/1/2024,9651
Shopping,Local Products,23/1/2024,2769
Shopping,Local Products,24/1/2024,5746
Shopping,Local Products,25/1/2024,4674
Shopping,Local Products,26/1/2024,3057
Shopping,Local Products,27/1/2024,1029
Shopping,Local Products,28/1/2024,6731
Shopping,Local Products,29/1/2024,2075
Shopping,Local Products,30/1/2024,1503
Shopping,Local Products,31/1/2024,4054
Shopping,Local Products,1/2/2024,9479
Shopping,Local Products,2/2/2024,9083
Shopping,Local Products,3/2/2024,6184
Shopping,Local Products,4/2/2024,4052
Shopping,Local Products,5/2/2024,1515
Shopping,Local Products,6/2/2024,93
Shopping,Local Products,7/2/2024,250
Shopping,Local Products,8/2/2024,5208
Shopping,Local Products,9/2/2024,8718
Shopping,Local Products,10/2/2024,9284
Shopping,Local Products,11/2/2024,8498
Shopping,Local Products,12/2/2024,6738
Shopping,Local Products,13/2/2024,345
Shopping,Local Products,14/2/2024,298
Shopping,Local Products,15/2/2024,8563
Shopping,Local Products,16/2/2024,3945
Shopping,Local Products,17/2/2024,455
Shopping,Local Products,18/2/2024,2604
Shopping,Local Products,19/2/2024,5429
Shopping,Local Products,20/2/2024,196
Shopping,Local Products,21/2/2024,7007
Shopping,Local Products,22/2/2024,9314
Shopping,Local Products,23/2/2024,4854
Shopping,Local Products,24/2/2024,12211
Shopping,Local Products,25/2/2024,545
Shopping,Local Products,26/2/2024,3474
Shopping,Local Products,27/2/2024,6471
Shopping,Local Products,28/2/2024,8178
Shopping,Local Products,29/2/2024,6008
Shopping,Local Products,1/3/2024,4930
Shopping,Local Products,2/3/2024,5343
Shopping,Local Products,3/3/2024,8090
Shopping,Local Products,4/3/2024,3497
Shopping,Local Products,5/3/2024,1275
Shopping,Local Products,6/3/2024,4592
Shopping,Local Products,7/3/2024,2580
Shopping,Local Products,8/3/2024,7151
Shopping,Local Products,9/3/2024,6280
Shopping,Local Products,10/3/2024,1356
Shopping,Local Products,11/3/2024,6973
Shopping,Local Products,12/3/2024,964
Shopping,Local Products,13/3/2024,2143
Shopping,Local Products,14/3/2024,1253
Shopping,Local Products,15/3/2024,8081
Shopping,Local Products,16/3/2024,12288
Shopping,Local Products,17/3/2024,3109
Shopping,Local Products,18/3/2024,8748
Shopping,Local Products,19/3/2024,9084
Shopping,Local Products,20/3/2024,9191
Shopping,Local Products,21/3/2024,8885
Shopping,Local Products,22/3/2024,8345
Shopping,Local Products,23/3/2024,10580
Shopping,Local Products,24/3/2024,13851
Shopping,Local Products,25/3/2024,2110
Shopping,Local Products,26/3/2024,9268
Shopping,Local Products,27/3/2024,6087
Shopping,Local Products,28/3/2024,5242
Shopping,Local Products,29/3/2024,6936
Shopping,Local Products,30/3/2024,5274
